id,carat,depth,table,x,y,z,price,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
10236,0.72,61.2,62.0,5.75,5.72,3.51,7.702,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10237,0.41,62.1,60.0,4.72,4.78,2.95,6.801,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10238,2.01,61.1,60.0,8.15,8.11,4.97,9.79,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10239,0.66,62.7,55.0,5.6,5.57,3.5,7.706,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10240,1.25,61.9,58.0,6.91,6.85,4.26,8.995,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10241,0.3,62.2,59.0,4.28,4.24,2.65,6.654,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10242,0.36,62.9,56.0,4.57,4.52,2.86,6.697,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10243,1.19,59.5,59.0,6.95,6.89,4.12,8.411,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10244,1.54,59.0,62.0,7.56,7.59,4.47,8.972,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
10245,0.71,62.1,56.0,5.69,5.74,3.55,7.882,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10246,1.33,62.4,58.0,7.04,7.02,4.39,8.671,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10247,0.77,60.8,57.0,5.96,5.89,3.6,7.742,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10248,0.71,61.1,56.0,5.75,5.77,3.52,7.725,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10249,1.62,60.8,56.0,7.56,7.61,4.62,9.319,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10250,0.7,58.8,64.0,5.74,5.79,3.39,7.811,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10251,0.71,60.8,60.0,5.75,5.69,3.48,7.874,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10252,0.23,58.1,63.0,4.08,4.04,2.36,6.397,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
10253,0.59,61.7,55.0,5.38,5.41,3.33,7.677,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10254,0.24,61.5,59.0,3.99,4.01,2.46,6.184,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
10255,0.41,63.9,53.0,4.75,4.7,3.02,7.061,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10256,1.01,63.6,59.0,6.3,6.34,4.02,8.812,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
10257,0.38,61.8,56.0,4.65,4.64,2.87,6.974,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10258,0.26,61.9,55.0,4.07,4.11,2.53,5.82,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
10259,1.36,60.9,56.0,7.15,7.16,4.36,9.102,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10260,1.32,62.3,58.0,6.98,7.01,4.36,8.728,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
10261,1.2,58.9,60.0,6.98,6.94,4.1,8.624,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10262,0.31,59.4,57.0,4.5,4.45,2.66,6.779,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10263,1.03,62.0,56.0,6.45,6.48,4.01,9.132,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10264,0.29,62.1,56.0,4.24,4.26,2.64,6.028,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10265,1.25,60.4,59.0,7.02,6.95,4.22,8.691,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10266,1.01,61.8,59.0,6.44,6.37,3.96,8.353,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
10267,0.41,59.9,58.0,4.87,4.81,2.9,6.967,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10268,0.44,56.9,61.0,5.12,5.07,2.9,6.926,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10269,0.41,61.7,59.0,4.71,4.73,2.91,6.578,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10270,1.21,63.1,58.0,6.77,6.71,4.25,8.911,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10271,2.01,60.4,59.0,8.15,8.1,4.91,9.528,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10272,1.08,62.2,56.0,6.59,6.56,4.09,8.44,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10273,2.42,58.5,59.0,8.85,8.82,5.17,9.693,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10274,0.54,61.7,59.0,5.2,5.17,3.2,7.236,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10275,1.51,59.4,57.0,7.48,7.57,4.47,9.291,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
10276,0.4,60.6,56.0,4.82,4.79,2.91,6.479,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10277,0.31,60.6,59.0,4.36,4.38,2.65,6.561,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10278,1.09,63.4,59.0,6.59,6.54,4.16,8.227,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10279,1.02,62.8,59.0,6.39,6.44,4.03,8.624,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
10280,0.92,60.5,57.0,6.27,6.32,3.81,8.372,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10281,0.32,61.5,55.0,4.43,4.45,2.73,6.695,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10282,0.34,63.1,57.0,4.43,4.47,2.81,6.39,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10283,1.2,63.2,58.0,6.71,6.75,4.25,8.567,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
10284,1.72,61.4,59.0,7.71,7.64,4.71,9.473,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10285,1.01,62.1,55.0,6.42,6.47,4.0,8.402,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10286,0.4,59.7,58.0,4.79,4.83,2.87,6.736,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10287,0.51,61.9,56.0,5.12,5.16,3.18,7.412,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10288,1.03,62.2,57.0,6.51,6.47,4.04,8.904,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10289,0.7,63.2,57.0,5.62,5.67,3.57,8.443,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
10290,0.7,60.8,58.0,5.78,5.74,3.5,7.789,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10291,1.5,61.3,63.0,7.28,7.23,4.45,9.006,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
10292,0.9,61.7,57.0,6.21,6.26,3.85,8.235,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
10293,0.38,62.3,56.0,4.64,4.67,2.9,7.051,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10294,1.51,63.2,56.0,7.22,7.28,4.58,9.479,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
10295,0.9,62.2,60.0,6.08,6.05,3.77,8.011,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10296,0.9,62.5,58.0,6.1,6.15,3.83,8.509,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
10297,1.22,59.2,61.0,6.99,6.92,4.12,8.784,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
10298,0.54,60.8,56.0,5.28,5.34,3.23,7.765,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10299,0.34,62.5,57.0,4.47,4.49,2.8,6.023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10300,1.2,59.9,60.0,6.98,6.95,4.17,8.545,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
10301,0.63,61.8,56.0,5.47,5.52,3.39,7.356,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
10302,0.4,60.8,58.0,4.77,4.73,2.89,7.242,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10303,0.9,69.0,59.0,5.89,5.82,4.04,7.838,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10304,0.7,62.6,57.0,5.64,5.67,3.54,7.536,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10305,0.74,61.7,58.0,5.85,5.78,3.59,7.939,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10306,0.32,62.5,58.0,4.38,4.33,2.72,6.273,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10307,1.06,59.4,57.0,6.65,6.72,3.97,8.65,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10308,1.07,62.1,56.0,6.53,6.58,4.07,8.612,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10309,1.03,60.7,60.0,6.52,6.47,3.94,8.431,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10310,1.25,61.2,57.0,6.95,6.91,4.24,8.981,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10311,0.52,63.0,57.0,5.14,5.12,3.23,7.381,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10312,1.14,63.1,59.0,6.63,6.61,4.18,9.026,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10313,1.02,64.3,58.0,6.36,6.26,4.06,8.407,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
10314,0.74,62.1,55.0,5.82,5.84,3.62,8.088,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10315,2.48,56.7,66.0,8.88,8.64,4.99,9.618,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10316,0.71,63.8,58.0,5.61,5.64,3.59,7.929,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10317,0.44,60.4,59.0,4.9,4.93,2.97,6.911,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10318,0.31,62.1,54.0,4.38,4.41,2.73,6.792,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10319,1.1,61.4,57.0,6.65,6.64,4.08,8.775,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10320,0.3,61.1,61.0,4.29,4.32,2.63,6.525,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10321,0.23,61.0,57.0,3.94,3.96,2.41,5.866,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
10322,0.34,61.7,57.0,4.48,4.46,2.76,6.535,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10323,0.23,60.9,57.0,3.96,3.99,2.42,5.878,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
10324,0.27,61.6,55.0,4.16,4.18,2.57,6.153,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10325,0.9,60.3,61.0,6.25,6.22,3.76,8.379,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10326,1.5,61.4,55.0,7.44,7.35,4.54,9.573,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10327,0.83,61.5,55.0,6.05,6.08,3.73,8.3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10328,1.7,64.5,57.0,7.55,7.51,4.86,9.21,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10329,1.12,60.9,60.0,6.71,6.76,4.1,8.411,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10330,0.58,61.1,57.0,5.41,5.36,3.29,7.512,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10331,1.51,61.7,59.0,7.28,7.35,4.51,9.264,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10332,0.33,60.7,56.0,4.48,4.5,2.73,6.688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10333,1.5,61.5,57.0,7.32,7.37,4.52,9.098,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
10334,1.06,63.4,57.0,6.45,6.48,4.1,8.776,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10335,0.4,60.9,58.0,4.76,4.79,2.91,6.715,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10336,0.41,62.1,55.0,4.78,4.75,2.96,7.05,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10337,1.04,64.2,58.0,6.42,6.34,4.1,8.134,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
10338,1.02,62.0,59.0,6.39,6.45,3.98,8.72,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
10339,0.38,58.7,63.0,4.75,4.79,2.8,6.896,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
10340,1.01,58.5,61.0,6.57,6.52,3.83,8.717,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10341,1.03,62.8,54.0,6.48,6.39,4.05,9.016,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10342,1.02,61.6,61.0,6.46,6.47,3.98,8.364,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
10343,1.01,62.9,61.0,6.39,6.33,4.0,8.983,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10344,0.76,57.5,62.0,6.03,6.08,3.48,7.748,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
10345,1.02,62.4,57.0,6.4,6.43,4.0,8.371,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10346,0.3,62.5,58.0,4.31,4.27,2.68,6.564,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10347,1.0,64.0,57.0,6.33,6.29,4.04,8.401,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10348,1.07,61.5,57.0,6.6,6.57,4.05,8.469,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10349,0.28,60.6,59.0,4.22,4.26,2.57,6.465,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
10350,1.58,60.3,62.0,7.53,7.57,4.55,9.432,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
10351,1.0,55.8,60.0,6.66,6.61,3.7,8.605,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10352,0.4,62.6,58.0,4.73,4.66,2.94,6.942,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10353,0.44,58.4,60.0,5.05,4.99,2.93,6.632,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10354,1.2,66.2,59.0,6.55,6.47,4.31,8.382,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
10355,1.13,62.5,57.0,6.68,6.63,4.16,8.268,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
10356,1.05,60.5,60.0,6.53,6.62,3.98,8.641,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10357,0.32,62.2,53.0,4.42,4.45,2.76,6.702,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10358,1.6,62.4,60.0,7.48,7.43,4.65,9.13,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10359,1.02,61.9,61.0,6.42,6.34,3.95,8.425,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10360,2.03,60.8,57.0,8.18,8.24,4.99,9.791,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10361,1.39,61.3,59.0,7.24,7.15,4.41,8.986,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10362,2.0,62.8,57.0,7.95,8.0,5.01,9.842,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
10363,0.41,62.6,58.0,4.75,4.7,2.96,6.868,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10364,0.52,60.8,57.0,5.2,5.17,3.15,7.538,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10365,0.43,60.3,58.0,4.86,4.93,2.95,7.268,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
10366,0.32,61.1,57.0,4.47,4.44,2.72,6.719,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10367,0.35,60.0,56.0,4.61,4.63,2.77,7.058,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10368,1.5,63.6,57.0,7.3,7.23,4.62,8.817,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10369,1.06,59.6,58.0,6.65,6.61,3.95,9.006,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10370,1.01,60.5,61.0,6.47,6.42,3.9,8.232,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10371,0.8,61.6,59.0,5.9,5.96,3.65,7.918,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
10372,0.33,62.3,56.0,4.46,4.43,2.77,6.91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10373,2.01,62.1,66.0,7.99,7.92,4.94,9.612,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
10374,0.34,60.1,57.0,4.56,4.52,2.73,6.688,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10375,1.51,61.3,61.0,7.34,7.4,4.52,9.024,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10376,0.3,62.0,60.0,4.23,4.26,2.63,6.489,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10377,0.4,64.0,57.0,4.7,4.67,3.0,6.64,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10378,0.31,61.8,60.0,4.35,4.39,2.7,6.522,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10379,1.0,63.7,55.0,6.35,6.4,4.06,8.597,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
10380,1.0,59.5,60.0,6.49,6.42,3.84,8.61,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10381,0.3,60.8,59.0,4.32,4.3,2.62,6.41,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10382,0.3,62.0,56.0,4.34,4.31,2.68,6.738,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10383,1.06,61.3,60.0,6.52,6.59,4.02,8.208,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10384,1.02,61.0,56.0,6.49,6.52,3.97,8.989,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10385,0.76,61.7,56.0,5.84,5.87,3.61,8.384,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10386,0.77,61.2,66.0,5.92,5.83,3.6,7.603,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10387,0.31,62.1,55.0,4.35,4.32,2.69,6.848,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10388,1.18,61.3,55.0,6.86,6.81,4.19,9.241,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10389,0.4,59.8,61.0,4.76,4.81,2.86,6.528,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
10390,0.43,62.3,56.0,4.83,4.86,3.02,6.574,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10391,0.79,62.8,59.0,5.86,5.9,3.69,7.946,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10392,0.32,60.8,56.0,4.48,4.44,2.71,6.417,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10393,0.77,62.3,58.0,5.82,5.86,3.64,8.083,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
10394,0.32,61.0,58.0,4.41,4.44,2.7,6.469,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
10395,0.32,62.2,57.0,4.36,4.38,2.72,5.974,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10396,0.52,60.8,55.0,5.21,5.25,3.19,7.766,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10397,0.97,60.7,56.0,6.43,6.41,3.9,7.957,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10398,1.01,62.8,60.0,6.32,6.38,3.99,8.519,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
10399,0.7,61.7,57.0,5.65,5.69,3.5,7.59,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
10400,1.17,62.8,58.0,6.71,6.69,4.21,8.208,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10401,1.06,62.4,58.0,6.51,6.56,4.07,8.471,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10402,0.55,61.2,55.0,5.28,5.3,3.24,7.365,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10403,0.5,61.3,56.0,5.16,5.11,3.15,7.396,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10404,0.7,63.3,54.0,5.6,5.64,3.56,8.092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10405,1.01,62.0,57.0,6.41,6.46,3.99,8.64,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10406,2.02,63.3,57.0,8.03,7.96,5.06,9.196,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
10407,1.22,61.0,55.0,6.92,6.96,4.23,8.708,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10408,0.42,62.1,54.0,4.84,4.86,3.01,6.635,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10409,0.38,60.7,56.0,4.75,4.74,2.88,6.974,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10410,1.53,61.9,58.0,7.38,7.42,4.58,9.023,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10411,2.02,62.1,56.0,8.13,8.09,5.04,9.432,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10412,1.01,61.4,60.0,6.48,6.45,3.97,8.451,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10413,1.65,62.4,55.0,7.53,7.61,4.72,9.774,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10414,1.2,60.1,56.0,6.9,6.84,4.13,8.627,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
10415,0.75,59.9,61.0,5.97,5.91,3.56,8.042,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10416,1.13,61.8,56.0,6.74,6.68,4.15,8.689,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10417,0.41,60.6,57.0,4.86,4.81,2.93,7.083,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10418,1.51,61.8,59.0,7.36,7.3,4.53,8.915,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10419,1.54,61.6,57.0,7.4,7.44,4.57,9.282,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10420,0.3,62.9,57.0,4.26,4.3,2.69,6.671,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10421,2.01,59.3,58.0,8.25,8.19,4.87,9.764,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10422,0.4,62.4,56.0,4.74,4.72,2.95,6.957,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10423,1.56,61.2,55.0,7.47,7.57,4.6,9.266,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10424,1.3,60.1,58.0,7.1,7.14,4.28,8.771,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10425,0.5,59.1,58.0,5.23,5.19,3.08,7.159,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10426,0.37,63.0,58.0,4.59,4.55,2.88,6.501,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10427,0.87,62.3,57.0,6.08,6.12,3.8,8.123,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10428,2.12,62.4,58.0,8.22,8.18,5.12,9.538,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
10429,1.01,61.7,58.0,6.4,6.43,3.96,8.905,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10430,0.31,63.5,57.0,4.32,4.28,2.73,6.548,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
10431,3.01,63.9,60.0,9.06,9.01,5.77,9.811,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10432,0.25,63.3,60.0,3.99,4.04,2.54,5.889,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10433,0.7,59.5,60.0,5.78,5.73,3.43,7.793,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10434,0.31,61.6,55.0,4.39,4.41,2.71,6.582,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10435,0.5,61.4,60.0,5.07,5.1,3.12,7.713,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
10436,2.2,62.6,55.0,8.34,8.31,5.21,9.576,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10437,0.92,63.6,57.0,6.14,6.09,3.89,8.315,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10438,1.01,63.2,57.0,6.33,6.28,3.99,8.304,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10439,0.32,63.2,55.0,4.36,4.34,2.75,6.223,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10440,1.08,63.1,56.0,6.58,6.51,4.13,8.97,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
10441,0.34,60.1,57.0,4.52,4.56,2.73,6.439,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10442,1.0,65.9,54.0,6.24,6.2,4.1,8.456,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10443,1.67,61.9,57.0,7.56,7.59,4.69,9.426,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10444,1.01,63.3,58.0,6.31,6.39,4.02,9.077,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10445,2.29,61.8,59.0,8.52,8.45,5.24,9.841,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
10446,0.92,63.1,58.0,6.11,6.16,3.87,8.333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10447,1.5,60.4,59.0,7.35,7.39,4.45,9.393,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
10448,1.2,63.9,56.0,6.62,6.69,4.25,8.559,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
